E_B#10 / keV	N_B#10
0.1	3
0.2	1
0.4	0
0.5	0
0.7	0
0.8	0
1.0	0
1.1	0
1.3	0
1.4	0
1.5	0
1.7	0
1.8	0
2.0	1
2.1	5
2.3	17
2.4	20
2.6	9
2.7	21
2.9	26
3.0	27
3.2	15
3.3	17
3.5	21
3.6	34
3.8	54
3.9	77
4.1	63
4.2	36
4.4	25
4.5	16
4.7	21
4.8	17
4.9	18
5.1	26
5.2	17
5.4	12
5.5	16
5.7	12
5.8	18
6.0	15
6.1	17
6.3	28
6.4	36
6.6	42
6.7	21
6.9	21
7.0	34
7.2	23
7.3	27
7.5	33
7.6	25
7.8	26
7.9	16
8.1	21
8.2	18
8.4	17
8.5	33
8.6	20
8.8	23
8.9	20
9.1	18
9.2	20
9.4	26
9.5	24
9.7	53
9.8	47
10.0	34
10.1	33
10.3	23
10.4	48
10.6	73
10.7	58
10.9	38
11.0	29
11.2	20
11.3	32
11.5	40
11.6	52
11.8	41
11.9	31
12.1	28
12.2	18
12.3	11
12.5	15
12.6	19
12.8	26
12.9	22
13.1	19
13.2	18
13.4	17
13.5	27
13.7	32
13.8	20
14.0	38
14.1	59
14.3	66
14.4	53
14.6	49
14.7	53
14.9	42
15.0	32
15.2	48
15.3	43
15.5	58
15.6	46
15.7	55
15.9	81
16.0	65
16.2	81
16.3	155
16.5	175
16.6	232
16.8	217
16.9	228
17.1	131
17.2	120
17.4	109
17.5	117
17.7	97
17.8	60
18.0	31
18.1	17
18.3	15
18.4	16
18.6	12
18.7	20
18.9	17
19.0	14
19.2	13
19.3	9
19.4	17
19.6	17
19.7	12
19.9	18
20.0	12
20.2	13
20.3	15
20.5	15
20.6	11
20.8	12
20.9	14
21.1	13
21.2	16
21.4	23
21.5	17
21.7	19
21.8	16
22.0	37
22.1	13
22.3	20
22.4	25
22.6	28
22.7	20
22.8	18
23.0	21
23.1	23
23.3	22
23.4	15
23.6	20
23.7	19
23.9	24
24.0	19
24.2	27
24.3	30
24.5	33
24.6	30
24.8	25
24.9	31
25.1	24
25.2	20
25.4	18
25.5	15
25.7	13
25.8	13
26.0	20
26.1	21
26.3	21
26.4	12
26.5	16
26.7	23
26.8	17
27.0	12
27.1	13
27.3	13
27.4	14
27.6	20
27.7	8
27.9	17
28.0	18
28.2	7
28.3	12
28.5	16
28.6	10
28.8	10
28.9	7
29.1	4
29.2	9
29.4	5
29.5	9
29.7	8
29.8	8
29.9	5
30.1	2
30.2	1
30.4	3
30.5	2
30.7	2
30.8	0
31.0	1
31.1	0
31.3	2
31.4	0
31.6	0
31.7	1
31.9	0
32.0	3
32.2	1
32.3	0
32.5	2
32.6	0
32.8	0
32.9	1
33.1	0
33.2	0
33.4	0
33.5	0
33.6	0
33.8	0
33.9	0
34.1	0
34.2	0
34.4	0
34.5	0
34.7	0
34.8	0
35.0	0
35.1	0
35.3	0
35.4	0
35.6	0
35.7	0
35.9	0
36.0	0
36.2	0
36.3	0
36.5	0
36.6	0
36.8	0
36.9	0
37.0	0
37.2	0
37.3	0
37.5	0
37.6	0
37.8	7
